,interview_code,sequences,transcripts_available
2900,36924,"['topic_10', 'topic_4', 'topic_10', 'topic_2']",False
2901,36930,"['topic_9', 'topic_4', 'topic_3', 'topic_3', 'topic_1']",False
2902,36931,"['topic_4', 'topic_0']",False
2903,36935,"['topic_1_21', 'topic_2']",False
2904,36941,"['topic_9', 'topic_9_10', 'topic_3_4', 'topic_1', 'topic_18', 'topic_12', 'topic_0_17_21', 'topic_1_18', 'topic_6', 'topic_0_1', 'topic_2_8']",False
2905,36945,"['topic_9_10', 'topic_9_10', 'topic_4', 'topic_11_17_21', 'topic_2', 'topic_9', 'topic_1', 'topic_2', 'topic_1', 'topic_6', 'topic_6_13']",False
2906,3696,"['topic_10', 'topic_6', 'topic_9', 'topic_4', 'topic_3', 'topic_11', 'topic_18', 'topic_1']",False
2907,36976,"['topic_2', 'topic_2', 'topic_10', 'topic_4', 'topic_1', 'topic_12', 'topic_1', 'topic_12', 'topic_9', 'topic_6', 'topic_19', 'topic_9', 'topic_3', 'topic_0_18', 'topic_6', 'topic_10', 'topic_21', 'topic_12', 'topic_2']",False
2908,36981,"['topic_2_8_10', 'topic_3_4_9', 'topic_6_12', 'topic_0_1', 'topic_10_14', 'topic_6']",False
2909,37,"['topic_12', 'topic_2']",False
2910,3701,"['topic_9', 'topic_4', 'topic_10', 'topic_18', 'topic_0', 'topic_2_8', 'topic_6', 'topic_7']",False
2911,3703,"['topic_9', 'topic_10', 'topic_4', 'topic_4', 'topic_2_8', 'topic_6_7']",False
2912,37061,['topic_5'],False
2913,37062,"['topic_12', 'topic_5_7_9', 'topic_5', 'topic_5_12_21', 'topic_5', 'topic_7', 'topic_6', 'topic_7_15', 'topic_7', 'topic_0_10', 'topic_6', 'topic_6_7', 'topic_5', 'topic_0', 'topic_7', 'topic_6', 'topic_9', 'topic_12_21', 'topic_12_21', 'topic_0', 'topic_12', 'topic_17_21', 'topic_6_7_17_21', 'topic_2', 'topic_2', 'topic_10', 'topic_4', 'topic_3', 'topic_6', 'topic_4', 'topic_12', 'topic_6', 'topic_12', 'topic_0_18', 'topic_12']",False
2914,37066,"['topic_4', 'topic_7_21', 'topic_6_9_10', 'topic_4_19', 'topic_3', 'topic_3', 'topic_9_21']",False
2915,37070,"['topic_6', 'topic_4', 'topic_11', 'topic_5', 'topic_1', 'topic_1', 'topic_18', 'topic_20', 'topic_8']",False
2916,37074,"['topic_7_21', 'topic_9_10', 'topic_0_10', 'topic_4', 'topic_6_18', 'topic_5_21']",False
2917,37082,"['topic_0_4', 'topic_6', 'topic_12', 'topic_0_6', 'topic_15', 'topic_12', 'topic_0_15', 'topic_5_21', 'topic_8']",False
2918,37085,"['topic_15', 'topic_15', 'topic_7', 'topic_7', 'topic_12', 'topic_2', 'topic_8', 'topic_4', 'topic_3']",False
2919,37089,"['topic_9', 'topic_9', 'topic_10', 'topic_4', 'topic_1', 'topic_1', 'topic_18', 'topic_5', 'topic_1']",False
2920,37093,"['topic_10', 'topic_5', 'topic_10']",False
2921,3711,"['topic_9_10', 'topic_4', 'topic_1', 'topic_18', 'topic_21', 'topic_10', 'topic_9']",False
2922,37111,"['topic_10', 'topic_5', 'topic_5']",False
2923,37151,"['topic_8_10', 'topic_1', 'topic_3_4', 'topic_18', 'topic_5', 'topic_1', 'topic_6', 'topic_5', 'topic_21', 'topic_7', 'topic_21', 'topic_10']",False
2924,37177,"['topic_10', 'topic_9', 'topic_3', 'topic_12', 'topic_1', 'topic_12', 'topic_6', 'topic_9_14', 'topic_7_21']",False
2925,37184,"['topic_5_18', 'topic_1_3_5', 'topic_2_8']",False
2926,37239,"['topic_9', 'topic_10', 'topic_4', 'topic_9_10', 'topic_5', 'topic_16_18', 'topic_10', 'topic_10']",False
2927,3724,"['topic_10', 'topic_9_10']",False
2928,37248,"['topic_2_8_11', 'topic_6_12', 'topic_0_12', 'topic_5', 'topic_3', 'topic_0_5_16']",False
2929,37249,"['topic_9', 'topic_6', 'topic_10', 'topic_4', 'topic_3', 'topic_21', 'topic_1', 'topic_7_21', 'topic_18', 'topic_6', 'topic_6_12', 'topic_15', 'topic_15', 'topic_7_10_15', 'topic_7', 'topic_10', 'topic_6', 'topic_7', 'topic_6', 'topic_0', 'topic_6', 'topic_13', 'topic_0_18', 'topic_2', 'topic_2', 'topic_2']",False
2930,37250,"['topic_10', 'topic_4', 'topic_6', 'topic_6', 'topic_12', 'topic_0_18', 'topic_6', 'topic_12', 'topic_10', 'topic_0', 'topic_19', 'topic_19', 'topic_6', 'topic_6_12', 'topic_0_18', 'topic_2']",False
2931,37264,"['topic_8', 'topic_10', 'topic_5', 'topic_1', 'topic_5', 'topic_3_12', 'topic_2']",False
2932,3727,"['topic_4', 'topic_3', 'topic_11_18', 'topic_6', 'topic_15', 'topic_7_12', 'topic_5_12', 'topic_21', 'topic_12', 'topic_10', 'topic_10', 'topic_7_12', 'topic_6', 'topic_0', 'topic_7', 'topic_12', 'topic_13', 'topic_12', 'topic_12', 'topic_2', 'topic_2']",False
2933,37277,"['topic_5_10', 'topic_9', 'topic_5']",False
2934,37284,"['topic_6', 'topic_0_11', 'topic_1', 'topic_18', 'topic_12', 'topic_1', 'topic_21', 'topic_12', 'topic_6', 'topic_12', 'topic_15', 'topic_10', 'topic_5', 'topic_6_9_15', 'topic_0_10', 'topic_1', 'topic_15', 'topic_12', 'topic_15', 'topic_1', 'topic_12', 'topic_21', 'topic_2', 'topic_2', 'topic_8_9', 'topic_6', 'topic_9', 'topic_4', 'topic_3', 'topic_4', 'topic_5']",False
2935,37300,"['topic_15', 'topic_0', 'topic_12_18', 'topic_19', 'topic_1_9_11', 'topic_1', 'topic_12', 'topic_7_18', 'topic_12_13', 'topic_13', 'topic_13', 'topic_7', 'topic_0', 'topic_2', 'topic_8_10', 'topic_0_4', 'topic_3', 'topic_0', 'topic_1', 'topic_18', 'topic_5', 'topic_12_18', 'topic_15', 'topic_15', 'topic_6_10_15', 'topic_0_7', 'topic_6_10']",False
2936,37302,"['topic_4_5', 'topic_12', 'topic_6', 'topic_0_5', 'topic_2_8', 'topic_4', 'topic_7', 'topic_5_9', 'topic_18', 'topic_1_5_7']",False
2937,37303,"['topic_4_10', 'topic_1_7_12', 'topic_0', 'topic_3', 'topic_12', 'topic_0']",False
2938,3732,"['topic_5_10', 'topic_7_10', 'topic_3']",False
2939,3733,"['topic_0_3_7_10', 'topic_10_12', 'topic_6_7_12_18', 'topic_7_12', 'topic_17_21', 'topic_7', 'topic_21', 'topic_2_6_20', 'topic_2_8_9']",False
2940,37339,"['topic_4_10', 'topic_3', 'topic_2_6_9', 'topic_18', 'topic_5_8', 'topic_12_21', 'topic_12', 'topic_6', 'topic_0', 'topic_12_21', 'topic_19_21', 'topic_12_13', 'topic_5_12', 'topic_2', 'topic_2']",False
2941,37342,"['topic_10', 'topic_4', 'topic_3', 'topic_6', 'topic_12', 'topic_12', 'topic_0_7', 'topic_18', 'topic_0', 'topic_6_7', 'topic_0', 'topic_6', 'topic_2', 'topic_2_8']",False
2942,3735,"['topic_6', 'topic_1_12']",False
2943,3740,"['topic_7_10', 'topic_5', 'topic_13', 'topic_2', 'topic_4', 'topic_21', 'topic_6', 'topic_12', 'topic_6', 'topic_1', 'topic_10', 'topic_18', 'topic_12', 'topic_21', 'topic_6', 'topic_0_6', 'topic_6', 'topic_12', 'topic_12', 'topic_21', 'topic_6']",False
2944,37425,"['topic_9_10', 'topic_4', 'topic_1_10', 'topic_3', 'topic_3', 'topic_1', 'topic_12', 'topic_19', 'topic_0', 'topic_12', 'topic_18', 'topic_1', 'topic_6', 'topic_13_15', 'topic_18']",False
2945,37467,"['topic_9', 'topic_10', 'topic_4_9', 'topic_1', 'topic_21', 'topic_7', 'topic_4', 'topic_18', 'topic_2']",False
2946,37488,['topic_4'],False
2947,3749,"['topic_8_9', 'topic_10', 'topic_4', 'topic_1', 'topic_18', 'topic_10', 'topic_21', 'topic_5', 'topic_0', 'topic_5', 'topic_15', 'topic_10_21', 'topic_12', 'topic_18', 'topic_19_21', 'topic_10', 'topic_5', 'topic_10_19', 'topic_0', 'topic_21', 'topic_10', 'topic_0_6', 'topic_10', 'topic_12', 'topic_6', 'topic_12', 'topic_8', 'topic_6', 'topic_2', 'topic_2']",False
2948,37490,"['topic_10', 'topic_4', 'topic_18', 'topic_9']",False
2949,375,"['topic_5', 'topic_12', 'topic_3']",False
2950,37510,"['topic_5', 'topic_2', 'topic_13', 'topic_9_10', 'topic_10', 'topic_10', 'topic_0_4', 'topic_1', 'topic_4', 'topic_18', 'topic_0', 'topic_1', 'topic_12', 'topic_10', 'topic_10', 'topic_0', 'topic_5', 'topic_0_10', 'topic_3', 'topic_2']",False
2951,37547,"['topic_9_10', 'topic_0']",False
2952,37550,"['topic_4', 'topic_1']",False
2953,37560,"['topic_8_9', 'topic_4', 'topic_3']",False
2954,37571,"['topic_3', 'topic_5_12', 'topic_21', 'topic_18', 'topic_12', 'topic_9', 'topic_21', 'topic_0', 'topic_2']",False
2955,3759,"['topic_0', 'topic_9', 'topic_10', 'topic_0_9', 'topic_9', 'topic_4', 'topic_5_18', 'topic_21', 'topic_18', 'topic_12', 'topic_0', 'topic_21', 'topic_0', 'topic_7', 'topic_1', 'topic_21', 'topic_6', 'topic_7', 'topic_10', 'topic_15']",False
2956,37612,"['topic_6', 'topic_10', 'topic_3', 'topic_4', 'topic_12', 'topic_18', 'topic_0_18', 'topic_6', 'topic_1', 'topic_1', 'topic_6', 'topic_1', 'topic_1', 'topic_10', 'topic_1', 'topic_2', 'topic_10']",False
2957,37621,"['topic_21', 'topic_4_8', 'topic_5_7', 'topic_2']",False
2958,37625,"['topic_8_9', 'topic_4', 'topic_9', 'topic_5', 'topic_0_9_10']",False
2959,37645,"['topic_4', 'topic_0_4_10', 'topic_10', 'topic_19']",False
2960,37648,"['topic_9_10', 'topic_0_21']",False
2961,37675,"['topic_10', 'topic_4', 'topic_5', 'topic_3', 'topic_6']",False
2962,37696,"['topic_10', 'topic_3']",False
2963,37706,"['topic_9', 'topic_11', 'topic_9', 'topic_6', 'topic_9', 'topic_10', 'topic_4', 'topic_11', 'topic_3', 'topic_5', 'topic_18']",False
2964,3771,"['topic_9', 'topic_9', 'topic_10', 'topic_11', 'topic_20', 'topic_6', 'topic_1', 'topic_11', 'topic_9', 'topic_0', 'topic_2']",True
2965,37714,"['topic_9', 'topic_9', 'topic_3_4_11', 'topic_7', 'topic_1', 'topic_1', 'topic_7_17_21', 'topic_10_15_21', 'topic_7_17_18', 'topic_10_14_15', 'topic_7', 'topic_5', 'topic_5', 'topic_1_9', 'topic_19_20', 'topic_1', 'topic_0', 'topic_10', 'topic_21', 'topic_15', 'topic_2']",False
2966,37721,"['topic_0_19', 'topic_6', 'topic_21', 'topic_11', 'topic_11_15', 'topic_7', 'topic_2_8', 'topic_2', 'topic_6_10', 'topic_3', 'topic_0_12', 'topic_12', 'topic_12_21', 'topic_0_6_7', 'topic_0_6_7', 'topic_1', 'topic_1_6_15', 'topic_0_6_10', 'topic_0_6', 'topic_6', 'topic_7', 'topic_0_6_12', 'topic_0_6_7_18']",False
2967,37731,"['topic_4', 'topic_3', 'topic_6_12', 'topic_0_6_18', 'topic_2']",False
2968,37738,"['topic_15', 'topic_12', 'topic_12', 'topic_0', 'topic_5', 'topic_15', 'topic_7', 'topic_12', 'topic_21', 'topic_5', 'topic_12', 'topic_10', 'topic_12', 'topic_4', 'topic_0']",False
2969,3774,"['topic_1_8', 'topic_2_8_9_10']",False
2970,37765,"['topic_2_3_4_8', 'topic_1_18', 'topic_0', 'topic_17_21', 'topic_6_7_15', 'topic_2']",False
2971,37794,"['topic_9', 'topic_4', 'topic_6_10', 'topic_5_14', 'topic_20']",False
2972,3780,"['topic_9', 'topic_5', 'topic_1', 'topic_18', 'topic_21', 'topic_21', 'topic_9', 'topic_4_10', 'topic_1', 'topic_3_12', 'topic_0_12', 'topic_21', 'topic_0_7']",False
2973,37806,"['topic_4_8', 'topic_9', 'topic_1_18', 'topic_1']",False
2974,37807,"['topic_7_9', 'topic_4', 'topic_9_11', 'topic_3', 'topic_9', 'topic_10', 'topic_9_10_20', 'topic_2']",False
2975,37820,"['topic_3', 'topic_2']",False
2976,37855,"['topic_10', 'topic_9', 'topic_3_4', 'topic_1', 'topic_12', 'topic_0', 'topic_20', 'topic_1_12']",False
2977,37866,"['topic_5_14', 'topic_3', 'topic_13', 'topic_4_9']",False
2978,37878,"['topic_3', 'topic_6']",False
2979,37880,"['topic_8', 'topic_10', 'topic_4', 'topic_4', 'topic_3', 'topic_10']",False
2980,37889,"['topic_3_4', 'topic_5_11', 'topic_5_9', 'topic_3_4', 'topic_21', 'topic_1_15', 'topic_16', 'topic_5', 'topic_0_18', 'topic_12', 'topic_11', 'topic_6', 'topic_12', 'topic_7', 'topic_19', 'topic_2', 'topic_6']",False
2981,37891,"['topic_1_3_4_8', 'topic_7_16', 'topic_0_2_9_18_21']",False
2982,37910,"['topic_4', 'topic_10', 'topic_11', 'topic_0', 'topic_4', 'topic_6', 'topic_1', 'topic_6_7', 'topic_0', 'topic_12', 'topic_6_7', 'topic_3', 'topic_3', 'topic_7', 'topic_6', 'topic_15', 'topic_2']",False
2983,37915,"['topic_10', 'topic_4_9', 'topic_4', 'topic_18', 'topic_1', 'topic_0']",False
2984,37924,"['topic_5_9', 'topic_10', 'topic_3', 'topic_21', 'topic_0', 'topic_0', 'topic_5', 'topic_2']",False
2985,37934,"['topic_9_10', 'topic_4', 'topic_12', 'topic_10', 'topic_14']",False
2986,3794,"['topic_4', 'topic_18', 'topic_12', 'topic_6', 'topic_5', 'topic_18', 'topic_21', 'topic_0', 'topic_2_6']",False
2987,37992,"['topic_4_9', 'topic_3']",False
2988,38007,"['topic_4', 'topic_3']",False
2989,3802,"['topic_4_9', 'topic_3_4', 'topic_2_10', 'topic_12', 'topic_7_15', 'topic_13', 'topic_9']",False
2990,3803,"['topic_9', 'topic_4', 'topic_1', 'topic_6', 'topic_1']",False
2991,38054,"['topic_1_3_6', 'topic_9_18', 'topic_0_2_8', 'topic_4_9_10']",False
2992,3806,"['topic_10', 'topic_4']",False
2993,38062,"['topic_9', 'topic_21', 'topic_21', 'topic_9_10', 'topic_4', 'topic_5', 'topic_1', 'topic_1', 'topic_1', 'topic_12', 'topic_1', 'topic_6', 'topic_1', 'topic_21', 'topic_5', 'topic_10', 'topic_3', 'topic_19']",False
2994,3808,['topic_0'],False
2995,38082,"['topic_10', 'topic_9', 'topic_4', 'topic_1', 'topic_6']",False
2996,38093,"['topic_4', 'topic_7_15', 'topic_0_10', 'topic_12', 'topic_6', 'topic_11']",False
2997,3810,"['topic_9_10', 'topic_4', 'topic_5', 'topic_7', 'topic_6', 'topic_21', 'topic_0', 'topic_12_13']",False
2998,38104,"['topic_4', 'topic_1', 'topic_5']",False
2999,38106,"['topic_9', 'topic_6_10', 'topic_9', 'topic_5', 'topic_4', 'topic_18', 'topic_7', 'topic_15', 'topic_0_9_18', 'topic_7', 'topic_19', 'topic_5', 'topic_7', 'topic_0_18', 'topic_6', 'topic_21', 'topic_0_11', 'topic_0', 'topic_10', 'topic_10', 'topic_6_10', 'topic_15', 'topic_2', 'topic_6']",False
3000,38127,"['topic_14', 'topic_9_10', 'topic_4', 'topic_1_21', 'topic_18', 'topic_0', 'topic_10', 'topic_14', 'topic_15', 'topic_7_15', 'topic_21', 'topic_14_15', 'topic_10', 'topic_14', 'topic_15', 'topic_12', 'topic_3', 'topic_10', 'topic_5', 'topic_10']",False
3001,38143,"['topic_4_9', 'topic_9', 'topic_10', 'topic_10', 'topic_4', 'topic_5_9', 'topic_1_6', 'topic_18', 'topic_0_3_10', 'topic_9_10', 'topic_5_21', 'topic_9_12', 'topic_5_6_19', 'topic_10', 'topic_6_7', 'topic_6', 'topic_3_12', 'topic_0_18', 'topic_2', 'topic_2_6_13', 'topic_2', 'topic_2_6']",False
3002,38152,"['topic_9', 'topic_4', 'topic_1', 'topic_11', 'topic_15', 'topic_3_4']",False
3003,38162,"['topic_10', 'topic_4']",False
3004,3817,['topic_3'],False
3005,38185,"['topic_7', 'topic_10', 'topic_11', 'topic_21', 'topic_10_18', 'topic_0_10', 'topic_3', 'topic_10']",False
3006,3819,"['topic_9', 'topic_9', 'topic_4', 'topic_3', 'topic_1', 'topic_9', 'topic_15', 'topic_12', 'topic_18', 'topic_5', 'topic_6', 'topic_6', 'topic_6', 'topic_6', 'topic_13', 'topic_2']",False
3007,38192,"['topic_9', 'topic_9_10', 'topic_16', 'topic_4_6', 'topic_1', 'topic_9_18', 'topic_9', 'topic_2_3']",False
3008,38195,"['topic_12', 'topic_12_21', 'topic_12', 'topic_1', 'topic_0_18', 'topic_0', 'topic_1_12', 'topic_6_21', 'topic_6', 'topic_9', 'topic_0_10', 'topic_4', 'topic_3', 'topic_11', 'topic_6', 'topic_12', 'topic_18', 'topic_6_18', 'topic_1_21', 'topic_10', 'topic_2', 'topic_2', 'topic_4', 'topic_1', 'topic_1']",False
3009,38213,"['topic_3_9', 'topic_12', 'topic_1', 'topic_18', 'topic_12', 'topic_12', 'topic_7', 'topic_12', 'topic_2', 'topic_2', 'topic_6', 'topic_19', 'topic_7']",False
3010,38261,"['topic_10', 'topic_9', 'topic_5_9', 'topic_3']",False
3011,38274,"['topic_0_12', 'topic_3', 'topic_1', 'topic_5', 'topic_1']",False
3012,3828,"['topic_1', 'topic_1', 'topic_9', 'topic_18', 'topic_0', 'topic_15', 'topic_12', 'topic_0', 'topic_12', 'topic_0', 'topic_15', 'topic_7_12', 'topic_0_18', 'topic_10', 'topic_2']",False
3013,3829,"['topic_10', 'topic_2']",False
3014,38301,"['topic_10', 'topic_4', 'topic_11', 'topic_6', 'topic_2']",False
3015,38328,"['topic_9_10', 'topic_1']",False
3016,38339,"['topic_6', 'topic_5_8_9', 'topic_5_10', 'topic_3_4', 'topic_12', 'topic_6']",False
3017,38354,"['topic_4', 'topic_11', 'topic_20', 'topic_20', 'topic_9', 'topic_14_15', 'topic_6_21', 'topic_7', 'topic_6_7', 'topic_7', 'topic_20', 'topic_7_11', 'topic_21', 'topic_6_7', 'topic_7', 'topic_5', 'topic_12', 'topic_7_12', 'topic_6_21', 'topic_6', 'topic_21', 'topic_20', 'topic_6_7_19', 'topic_5_21', 'topic_6_21', 'topic_14', 'topic_8', 'topic_13', 'topic_21', 'topic_6_8', 'topic_2', 'topic_7', 'topic_7', 'topic_0', 'topic_2', 'topic_6', 'topic_2_6', 'topic_9', 'topic_9_10']",False
3018,38386,"['topic_8', 'topic_9', 'topic_4', 'topic_21', 'topic_9', 'topic_2']",False
3019,38391,"['topic_3_18', 'topic_1', 'topic_10_15', 'topic_2']",False
3020,38396,"['topic_4', 'topic_10', 'topic_6', 'topic_5', 'topic_4', 'topic_5', 'topic_1', 'topic_12', 'topic_6_21', 'topic_3', 'topic_7', 'topic_21', 'topic_12', 'topic_18', 'topic_11', 'topic_9', 'topic_0_12', 'topic_6', 'topic_6_10', 'topic_9', 'topic_9', 'topic_12_18', 'topic_19', 'topic_2_8', 'topic_6']",False
3021,38399,"['topic_2_8_9', 'topic_4_9_11', 'topic_1', 'topic_2_8_9_10']",False
3022,384,"['topic_0_10', 'topic_3_4']",False
3023,38401,"['topic_10', 'topic_4', 'topic_9', 'topic_4', 'topic_0_7_18']",False
3024,38444,"['topic_9_10', 'topic_4']",False
3025,38453,['topic_6'],False
3026,3847,"['topic_12', 'topic_18', 'topic_12', 'topic_3', 'topic_15', 'topic_15', 'topic_12', 'topic_6', 'topic_6_7', 'topic_12', 'topic_2']",False
3027,38473,"['topic_3_4_21', 'topic_1', 'topic_0_8_18', 'topic_12_13', 'topic_5', 'topic_17']",False
3028,38482,"['topic_9', 'topic_9', 'topic_4', 'topic_3', 'topic_5', 'topic_19', 'topic_2', 'topic_12', 'topic_18', 'topic_1_12', 'topic_15', 'topic_0_18', 'topic_6_10', 'topic_7', 'topic_19', 'topic_19', 'topic_2', 'topic_6']",False
3029,3849,"['topic_7', 'topic_12', 'topic_6', 'topic_5', 'topic_10', 'topic_12', 'topic_6', 'topic_19_21', 'topic_2', 'topic_6']",False
3030,38494,"['topic_9', 'topic_10_21', 'topic_4', 'topic_8']",False
3031,38529,"['topic_6_10', 'topic_9', 'topic_4', 'topic_4', 'topic_5_9']",False
3032,38544,"['topic_10', 'topic_4', 'topic_1_18', 'topic_1']",False
3033,38557,"['topic_5', 'topic_6_10_21', 'topic_4_6', 'topic_10']",False
3034,38567,"['topic_21', 'topic_4_10', 'topic_9_11', 'topic_6', 'topic_1', 'topic_2']",False
3035,38574,"['topic_6', 'topic_0_13', 'topic_12', 'topic_21', 'topic_18', 'topic_2_6', 'topic_6_9_10', 'topic_9_21', 'topic_3_4', 'topic_9', 'topic_6', 'topic_1_12', 'topic_12', 'topic_18']",False
3036,38596,"['topic_7_17_21', 'topic_0_6_10', 'topic_4', 'topic_6', 'topic_18', 'topic_0_10', 'topic_0_7', 'topic_2']",False
3037,38607,"['topic_4', 'topic_9', 'topic_2']",False
3038,38620,"['topic_10', 'topic_4_10']",False
3039,38628,['topic_10'],False
3040,38638,"['topic_0_9_10', 'topic_9', 'topic_13', 'topic_0_21']",False
3041,3864,"['topic_4_9_10', 'topic_5', 'topic_1', 'topic_10']",False
3042,38642,"['topic_13', 'topic_10_13', 'topic_0_18', 'topic_13', 'topic_3', 'topic_7', 'topic_21', 'topic_10', 'topic_3_4', 'topic_12', 'topic_17_21', 'topic_1_21', 'topic_0', 'topic_18', 'topic_6_7', 'topic_13']",False
3043,38645,"['topic_3_4', 'topic_12', 'topic_12', 'topic_12', 'topic_0_18', 'topic_21', 'topic_15', 'topic_5_6_15', 'topic_10_15', 'topic_0', 'topic_8', 'topic_6', 'topic_2']",False
3044,38666,"['topic_10', 'topic_1', 'topic_9']",False
3045,387,"['topic_9', 'topic_9_10', 'topic_10', 'topic_9']",False
3046,38711,"['topic_5', 'topic_9', 'topic_11', 'topic_20', 'topic_7_21', 'topic_3', 'topic_3_6', 'topic_0', 'topic_21', 'topic_9', 'topic_21', 'topic_10', 'topic_9', 'topic_4', 'topic_21', 'topic_1', 'topic_0_6_10']",False
3047,38736,"['topic_4_6_9_10_21', 'topic_0_1_5_21', 'topic_2_8']",False
3048,38761,"['topic_8', 'topic_4', 'topic_9']",False
3049,38782,"['topic_6', 'topic_9', 'topic_10', 'topic_4', 'topic_3', 'topic_21', 'topic_1', 'topic_9', 'topic_5', 'topic_7_10_12', 'topic_9', 'topic_10', 'topic_14', 'topic_21', 'topic_0_7', 'topic_2', 'topic_1', 'topic_8_21', 'topic_10', 'topic_9_10', 'topic_4_6', 'topic_8', 'topic_7', 'topic_7']",False
3050,38786,"['topic_6', 'topic_21', 'topic_18', 'topic_6_21', 'topic_7_13', 'topic_19', 'topic_9', 'topic_9', 'topic_10', 'topic_4', 'topic_1_3', 'topic_6', 'topic_6', 'topic_18', 'topic_12', 'topic_14_15', 'topic_9', 'topic_18', 'topic_15', 'topic_12', 'topic_6', 'topic_10_15', 'topic_7_15_21', 'topic_7_17_21', 'topic_9', 'topic_5_6', 'topic_9', 'topic_15', 'topic_15', 'topic_10_13_15', 'topic_6', 'topic_13']",False
3051,38807,"['topic_3', 'topic_4', 'topic_7', 'topic_0', 'topic_9', 'topic_12', 'topic_15', 'topic_0_7_10', 'topic_12', 'topic_7', 'topic_7', 'topic_12', 'topic_0', 'topic_7', 'topic_9', 'topic_7', 'topic_1_12', 'topic_6', 'topic_7', 'topic_12', 'topic_8', 'topic_6', 'topic_6_7_21', 'topic_6_7_21']",False
3052,38808,"['topic_4', 'topic_9_10', 'topic_9', 'topic_4_10', 'topic_1_9', 'topic_4_6_20', 'topic_1_8', 'topic_6', 'topic_6', 'topic_18', 'topic_6']",False
3053,38812,"['topic_3', 'topic_1', 'topic_6', 'topic_0_18', 'topic_20_21', 'topic_10', 'topic_5_21', 'topic_2']",False
3054,3883,['topic_4'],False
3055,3884,"['topic_9', 'topic_5', 'topic_6', 'topic_12', 'topic_12', 'topic_13']",False
3056,38844,"['topic_21', 'topic_6', 'topic_6', 'topic_13', 'topic_15', 'topic_13', 'topic_2', 'topic_13', 'topic_10_21', 'topic_7_21', 'topic_4', 'topic_10', 'topic_6', 'topic_9', 'topic_10', 'topic_6', 'topic_1', 'topic_0_18', 'topic_14', 'topic_12', 'topic_12']",False
3057,38861,['topic_1'],False
3058,38885,"['topic_5', 'topic_12', 'topic_0_7', 'topic_0', 'topic_6']",False
3059,38888,"['topic_10_15', 'topic_1', 'topic_21', 'topic_12', 'topic_6', 'topic_6_21', 'topic_1', 'topic_2_13', 'topic_7']",False
3060,389,"['topic_2_10', 'topic_4_8_9', 'topic_1_2_7_8']",False
3061,3892,"['topic_12', 'topic_9', 'topic_2_3_8_18', 'topic_2_12']",False
3062,38946,"['topic_3', 'topic_10', 'topic_9', 'topic_4', 'topic_1', 'topic_9_17', 'topic_5', 'topic_5']",False
3063,38950,"['topic_9', 'topic_0_4_10', 'topic_5_9_21', 'topic_3', 'topic_3']",False
3064,38953,"['topic_9', 'topic_4', 'topic_3', 'topic_1', 'topic_1', 'topic_1', 'topic_6']",False
3065,38962,"['topic_10', 'topic_9', 'topic_4', 'topic_5']",False
3066,38988,"['topic_9', 'topic_3', 'topic_1', 'topic_2']",False
3067,38996,"['topic_4_9_10_18', 'topic_2_7_10_12']",False
3068,39000,"['topic_1', 'topic_3_4', 'topic_6', 'topic_12', 'topic_21', 'topic_12', 'topic_2_8']",False
3069,39005,"['topic_8_10', 'topic_4', 'topic_6', 'topic_6']",False
3070,3903,"['topic_9', 'topic_4', 'topic_3', 'topic_6', 'topic_1', 'topic_18', 'topic_15', 'topic_10']",False
3071,39040,"['topic_2_8', 'topic_10', 'topic_4_11', 'topic_5_16', 'topic_0_12', 'topic_6', 'topic_10', 'topic_3']",False
3072,39047,"['topic_10', 'topic_1', 'topic_2']",False
3073,3908,"['topic_8', 'topic_9', 'topic_6_9_10', 'topic_4_5', 'topic_1', 'topic_18', 'topic_9', 'topic_2_6_7']",False
3074,39103,"['topic_4_9', 'topic_9_10', 'topic_4_21', 'topic_7_21', 'topic_21', 'topic_0_1', 'topic_0_6', 'topic_18', 'topic_10', 'topic_10', 'topic_3_10', 'topic_1_18', 'topic_6']",False
3075,39136,"['topic_4', 'topic_1', 'topic_12', 'topic_0_18', 'topic_12', 'topic_0_18', 'topic_2']",False
3076,39185,"['topic_3_8', 'topic_6', 'topic_12', 'topic_6']",False
3077,3920,"['topic_2_8', 'topic_9_10', 'topic_6_20', 'topic_0_2_9']",False
3078,39216,['topic_10'],False
3079,39219,"['topic_10', 'topic_8', 'topic_1', 'topic_4', 'topic_5', 'topic_7', 'topic_17_21']",False
3080,39222,"['topic_9_10', 'topic_2_6_9', 'topic_10', 'topic_4_7', 'topic_10', 'topic_9', 'topic_6_9', 'topic_10', 'topic_4_11', 'topic_3', 'topic_7', 'topic_4']",False
3081,39228,"['topic_9', 'topic_5', 'topic_9', 'topic_6_10', 'topic_0', 'topic_4_20', 'topic_1', 'topic_18', 'topic_6', 'topic_21', 'topic_8', 'topic_2', 'topic_6', 'topic_6']",False
3082,3925,"['topic_0', 'topic_1', 'topic_2', 'topic_0']",False
3083,39263,"['topic_4', 'topic_9', 'topic_3', 'topic_1']",False
3084,39276,"['topic_4_10', 'topic_1', 'topic_10', 'topic_5', 'topic_8']",False
3085,39298,"['topic_10', 'topic_20', 'topic_4', 'topic_3', 'topic_12', 'topic_7', 'topic_6', 'topic_6', 'topic_18', 'topic_6', 'topic_13']",False
3086,3931,['topic_0_2_7_12_18'],False
3087,3932,"['topic_2_8_9_10', 'topic_0_3_4_11', 'topic_12', 'topic_7_12_15', 'topic_6_12']",False
