,interview_code,sequences,transcripts_available
3406,31834,"['topic_10', 'topic_5', 'topic_1_18', 'topic_3', 'topic_6']",False
3407,31835,"['topic_2_4_8', 'topic_5_20', 'topic_1_3_10', 'topic_6_7', 'topic_2_5_21']",False
3408,31844,"['topic_12', 'topic_0_10_15', 'topic_21', 'topic_2', 'topic_12', 'topic_12', 'topic_21', 'topic_16', 'topic_2', 'topic_6', 'topic_1', 'topic_16', 'topic_7', 'topic_21']",False
3409,31846,"['topic_5_17_21', 'topic_5_6', 'topic_9', 'topic_4', 'topic_21', 'topic_9_21', 'topic_1', 'topic_18', 'topic_21', 'topic_20_21', 'topic_5_12', 'topic_1', 'topic_21', 'topic_10', 'topic_2', 'topic_2', 'topic_2']",False
3410,31847,"['topic_9', 'topic_9_10', 'topic_4', 'topic_11', 'topic_20', 'topic_18', 'topic_1', 'topic_18', 'topic_5', 'topic_0_1', 'topic_20', 'topic_0_15', 'topic_21', 'topic_10_12', 'topic_2']",False
3411,31859,"['topic_7_9_10', 'topic_4', 'topic_5_7', 'topic_12', 'topic_0', 'topic_6_12', 'topic_18', 'topic_12', 'topic_6', 'topic_6', 'topic_7', 'topic_21', 'topic_12', 'topic_10']",False
3412,31863,"['topic_10', 'topic_9', 'topic_4_5_11', 'topic_6_7_12_21', 'topic_10', 'topic_9', 'topic_15_16', 'topic_7', 'topic_7_9_16', 'topic_5', 'topic_1', 'topic_12_18', 'topic_2_6', 'topic_2', 'topic_7', 'topic_2']",False
3413,31877,"['topic_9', 'topic_9', 'topic_4', 'topic_18', 'topic_3']",False
3414,3188,"['topic_8_10', 'topic_4', 'topic_1']",False
3415,31881,"['topic_4', 'topic_3', 'topic_12', 'topic_0', 'topic_7', 'topic_0_18', 'topic_5', 'topic_0', 'topic_3_10', 'topic_7']",False
3416,3189,"['topic_2', 'topic_1', 'topic_2', 'topic_2', 'topic_4', 'topic_3', 'topic_1', 'topic_0', 'topic_14']",False
3417,31900,"['topic_7', 'topic_10', 'topic_7_9', 'topic_0_10', 'topic_4_11', 'topic_1', 'topic_18', 'topic_1_11', 'topic_10']",False
3418,31905,['topic_9'],False
3419,31909,"['topic_9', 'topic_1', 'topic_15', 'topic_6', 'topic_12', 'topic_10', 'topic_4', 'topic_1', 'topic_12']",False
3420,31915,['topic_9'],False
3421,31916,"['topic_9_10', 'topic_4', 'topic_5']",False
3422,31932,"['topic_8_9', 'topic_4', 'topic_10', 'topic_10', 'topic_9', 'topic_18', 'topic_10', 'topic_9', 'topic_0']",False
3423,3194,"['topic_1', 'topic_6']",False
3424,31950,"['topic_9_10', 'topic_9', 'topic_4', 'topic_7_12', 'topic_3', 'topic_15', 'topic_6', 'topic_2', 'topic_21', 'topic_6', 'topic_18', 'topic_2']",False
3425,31963,"['topic_9_10', 'topic_4', 'topic_18', 'topic_5', 'topic_10', 'topic_15', 'topic_10', 'topic_0']",False
3426,31967,"['topic_0', 'topic_10', 'topic_4', 'topic_1', 'topic_3', 'topic_1', 'topic_0_10', 'topic_18']",False
3427,3197,"['topic_8', 'topic_10', 'topic_4', 'topic_18', 'topic_1', 'topic_6', 'topic_7', 'topic_12', 'topic_12', 'topic_1']",False
3428,31974,"['topic_9', 'topic_5_9_10', 'topic_4_9_17_21', 'topic_1', 'topic_16', 'topic_9', 'topic_4_21', 'topic_6', 'topic_21', 'topic_0_9_10', 'topic_5_10', 'topic_2']",False
3429,31994,"['topic_10', 'topic_4', 'topic_5', 'topic_1', 'topic_1', 'topic_12', 'topic_0_10_15', 'topic_7', 'topic_12', 'topic_5', 'topic_2']",False
3430,31997,"['topic_3', 'topic_6', 'topic_5', 'topic_12_17_21', 'topic_21', 'topic_21']",False
3431,32004,"['topic_8', 'topic_9', 'topic_9', 'topic_4', 'topic_2', 'topic_18']",False
3432,32007,"['topic_5', 'topic_15_21']",False
3433,32012,"['topic_9', 'topic_9_10', 'topic_4', 'topic_18']",False
3434,32019,"['topic_10', 'topic_1', 'topic_9', 'topic_0_1_6']",False
3435,32033,"['topic_9', 'topic_4_9', 'topic_1', 'topic_4', 'topic_6', 'topic_3_4', 'topic_3', 'topic_4_11', 'topic_11', 'topic_1', 'topic_6', 'topic_1', 'topic_5', 'topic_1', 'topic_17_21', 'topic_15_17_21', 'topic_16', 'topic_7_17_21', 'topic_18', 'topic_21', 'topic_17_18_21', 'topic_0_6', 'topic_7', 'topic_12', 'topic_1_12', 'topic_5', 'topic_5', 'topic_5', 'topic_10', 'topic_14', 'topic_10', 'topic_0_10', 'topic_1', 'topic_10_21', 'topic_2']",False
3436,32046,"['topic_2_8_9', 'topic_4_9_11', 'topic_1', 'topic_10_15', 'topic_7']",False
3437,32065,"['topic_9_10', 'topic_4', 'topic_5', 'topic_4', 'topic_9', 'topic_21', 'topic_5', 'topic_18', 'topic_5', 'topic_7', 'topic_10', 'topic_5_9', 'topic_9', 'topic_10', 'topic_0', 'topic_6_7', 'topic_11', 'topic_2']",False
3438,32081,"['topic_9', 'topic_4', 'topic_4_10', 'topic_9', 'topic_20', 'topic_9_17_21', 'topic_4', 'topic_1_4_11', 'topic_12', 'topic_18', 'topic_6', 'topic_12_18', 'topic_9_21', 'topic_19', 'topic_5', 'topic_8', 'topic_11', 'topic_2']",False
3439,32085,"['topic_18', 'topic_5', 'topic_4', 'topic_10', 'topic_3', 'topic_7_17_21', 'topic_21', 'topic_7', 'topic_7', 'topic_21', 'topic_11', 'topic_2', 'topic_9']",False
3440,32107,"['topic_0', 'topic_18', 'topic_11', 'topic_2', 'topic_4', 'topic_1', 'topic_7_15', 'topic_10', 'topic_12']",False
3441,32112,['topic_4'],False
3442,32115,"['topic_1_2_3_4', 'topic_1_3_5_8_9_10']",False
3443,32116,"['topic_21', 'topic_9', 'topic_4', 'topic_10', 'topic_3', 'topic_10']",False
3444,32119,"['topic_4', 'topic_10']",False
3445,32140,['topic_10'],False
3446,32141,"['topic_0_7_9_10', 'topic_4_9_11', 'topic_0_1', 'topic_6_15_18', 'topic_12_15', 'topic_15', 'topic_12_18', 'topic_2']",False
3447,32145,"['topic_4', 'topic_15', 'topic_10', 'topic_2']",False
3448,32158,"['topic_1', 'topic_2_12', 'topic_6_18', 'topic_8', 'topic_2_3_8_10']",False
3449,32167,"['topic_9', 'topic_17_21', 'topic_8', 'topic_1', 'topic_6', 'topic_10_21', 'topic_19', 'topic_0_10_18']",False
3450,32173,"['topic_9', 'topic_10', 'topic_4', 'topic_9', 'topic_2']",False
3451,32191,"['topic_10', 'topic_4', 'topic_17_21', 'topic_16', 'topic_10', 'topic_20', 'topic_1', 'topic_21', 'topic_9', 'topic_15', 'topic_10', 'topic_10_15', 'topic_10', 'topic_10_15']",False
3452,32195,"['topic_9', 'topic_18', 'topic_4', 'topic_21', 'topic_1', 'topic_10', 'topic_7']",False
3453,3220,"['topic_8', 'topic_2_8', 'topic_10', 'topic_3', 'topic_4', 'topic_12', 'topic_18', 'topic_0', 'topic_21', 'topic_6', 'topic_7']",False
3454,32203,"['topic_10', 'topic_3_4', 'topic_12', 'topic_18', 'topic_10']",False
3455,32204,"['topic_9_10', 'topic_4', 'topic_5', 'topic_1', 'topic_10', 'topic_15', 'topic_18', 'topic_21', 'topic_21', 'topic_12', 'topic_5']",False
3456,32215,['topic_2'],False
3457,32224,"['topic_10', 'topic_11', 'topic_18_21', 'topic_12', 'topic_18_21', 'topic_6']",False
3458,32227,"['topic_9_10', 'topic_4', 'topic_9', 'topic_6', 'topic_10', 'topic_5', 'topic_21']",False
3459,32229,"['topic_2_8', 'topic_3_4', 'topic_0_11', 'topic_1', 'topic_2', 'topic_2']",False
3460,32240,"['topic_12', 'topic_0_21']",False
3461,3225,"['topic_10_21', 'topic_8_10', 'topic_9', 'topic_4', 'topic_5', 'topic_1', 'topic_10', 'topic_12', 'topic_6', 'topic_10', 'topic_0', 'topic_6_10', 'topic_5', 'topic_21', 'topic_3']",False
3462,3226,"['topic_10', 'topic_4', 'topic_0_12']",False
3463,32264,"['topic_9', 'topic_10', 'topic_4', 'topic_6', 'topic_20', 'topic_5', 'topic_3', 'topic_7_15', 'topic_5']",False
3464,32269,"['topic_7', 'topic_10', 'topic_4']",False
3465,32271,"['topic_0_7', 'topic_10', 'topic_4', 'topic_1', 'topic_7', 'topic_1', 'topic_8']",False
3466,32273,"['topic_9', 'topic_6_10', 'topic_4', 'topic_10_15', 'topic_6_9', 'topic_12', 'topic_18', 'topic_12']",False
3467,32286,"['topic_4_9', 'topic_1_18', 'topic_1_6', 'topic_2', 'topic_9']",False
3468,32288,"['topic_7_10_12', 'topic_2_10_12', 'topic_2_6_8', 'topic_1_9', 'topic_3_4_9_11', 'topic_1_12']",False
3469,323,"['topic_3', 'topic_1', 'topic_5', 'topic_9']",True
3470,3230,"['topic_9', 'topic_15', 'topic_10', 'topic_12', 'topic_7', 'topic_12', 'topic_3_4', 'topic_2']",False
3471,32314,"['topic_9', 'topic_17', 'topic_5_10', 'topic_9', 'topic_4', 'topic_1', 'topic_6', 'topic_5', 'topic_0_9_10', 'topic_6']",False
3472,32320,"['topic_4_10_15', 'topic_12', 'topic_10_12', 'topic_7', 'topic_9_14', 'topic_10', 'topic_1', 'topic_10_12_18', 'topic_10_14_20', 'topic_10_14_20', 'topic_15_21', 'topic_12', 'topic_7', 'topic_0_6_18', 'topic_2']",False
3473,32322,"['topic_9', 'topic_4_6', 'topic_1', 'topic_2_8']",False
3474,32328,"['topic_9_10', 'topic_4', 'topic_5', 'topic_7', 'topic_10', 'topic_6', 'topic_15']",False
3475,3233,"['topic_9', 'topic_10', 'topic_4_9', 'topic_10', 'topic_11', 'topic_1', 'topic_20', 'topic_8']",False
3476,32343,"['topic_17', 'topic_5_21', 'topic_12', 'topic_6', 'topic_21', 'topic_6_18', 'topic_0', 'topic_10', 'topic_9', 'topic_9', 'topic_5', 'topic_4']",False
3477,32351,"['topic_7_10_21', 'topic_1_4_6_9', 'topic_0_21', 'topic_0_5_7_9', 'topic_1_11', 'topic_1', 'topic_1', 'topic_4', 'topic_3', 'topic_1', 'topic_7', 'topic_7_10']",False
3478,32377,"['topic_9', 'topic_9_10', 'topic_4', 'topic_18', 'topic_1', 'topic_5', 'topic_9', 'topic_7', 'topic_10', 'topic_7', 'topic_10', 'topic_18', 'topic_0']",False
3479,3238,"['topic_4_11', 'topic_10', 'topic_2', 'topic_0', 'topic_8']",False
3480,32382,"['topic_10', 'topic_10', 'topic_3', 'topic_6_15', 'topic_5_21', 'topic_10']",False
3481,3241,"['topic_2', 'topic_4_10', 'topic_10', 'topic_3', 'topic_12', 'topic_5', 'topic_13']",False
3482,32415,"['topic_4', 'topic_9', 'topic_1', 'topic_18', 'topic_15', 'topic_10', 'topic_0', 'topic_15', 'topic_13']",False
3483,32436,['topic_9'],False
3484,32445,['topic_9'],False
3485,32446,"['topic_8', 'topic_4', 'topic_1', 'topic_9', 'topic_0_18', 'topic_2', 'topic_10']",False
3486,32452,"['topic_4_9', 'topic_1_4', 'topic_1_10', 'topic_1_18_21', 'topic_0_3_10_16', 'topic_1_16_21', 'topic_1_2_8']",False
3487,32455,"['topic_2', 'topic_2', 'topic_12', 'topic_13', 'topic_8_10', 'topic_4', 'topic_3', 'topic_11', 'topic_9', 'topic_12', 'topic_1', 'topic_18', 'topic_14', 'topic_15', 'topic_15', 'topic_15', 'topic_6']",False
3488,32462,"['topic_4', 'topic_0', 'topic_10']",False
3489,32466,"['topic_9', 'topic_4', 'topic_5', 'topic_18', 'topic_1', 'topic_8', 'topic_10', 'topic_2', 'topic_6_9']",False
3490,32467,"['topic_9', 'topic_4', 'topic_9', 'topic_8']",False
3491,32468,"['topic_9_10', 'topic_10', 'topic_6', 'topic_20', 'topic_21', 'topic_11', 'topic_9_10', 'topic_5', 'topic_21', 'topic_9_15']",False
3492,3248,"['topic_9', 'topic_4', 'topic_9']",False
3493,32482,"['topic_4', 'topic_1', 'topic_10', 'topic_1', 'topic_6']",False
3494,32485,"['topic_4', 'topic_3', 'topic_1', 'topic_5']",False
3495,32486,"['topic_3_8', 'topic_4', 'topic_12', 'topic_0_9_18', 'topic_2']",False
3496,3249,"['topic_8', 'topic_5', 'topic_9', 'topic_0', 'topic_18', 'topic_0']",False
3497,32502,"['topic_9_10', 'topic_4_9', 'topic_4_11', 'topic_1_4', 'topic_1_18', 'topic_18', 'topic_5_6', 'topic_2_8']",False
3498,32515,"['topic_2', 'topic_3_9_10', 'topic_1_4_9', 'topic_14_15', 'topic_14', 'topic_14_21', 'topic_0_7_9_18', 'topic_0_18_21']",False
3499,32518,"['topic_10', 'topic_5', 'topic_0', 'topic_6', 'topic_5', 'topic_9', 'topic_11', 'topic_11_18', 'topic_18']",False
3500,32527,"['topic_1', 'topic_15', 'topic_9', 'topic_0_10', 'topic_0', 'topic_10', 'topic_4', 'topic_18']",False
3501,32534,"['topic_6', 'topic_4', 'topic_5', 'topic_12', 'topic_15', 'topic_10', 'topic_6', 'topic_2', 'topic_12']",False
3502,32552,"['topic_9_10', 'topic_9', 'topic_0', 'topic_6', 'topic_0', 'topic_0_7_21', 'topic_5_6', 'topic_2_21', 'topic_9_10', 'topic_4', 'topic_11', 'topic_1', 'topic_9', 'topic_1']",False
3503,32565,"['topic_8_9_10_20', 'topic_1_4_5', 'topic_0_10', 'topic_6_7_10']",False
3504,32589,"['topic_2', 'topic_3', 'topic_4', 'topic_5', 'topic_7_18', 'topic_3', 'topic_10', 'topic_12', 'topic_6_12', 'topic_7_15_21', 'topic_12', 'topic_7']",False
3505,3259,"['topic_10', 'topic_4', 'topic_18', 'topic_1', 'topic_10', 'topic_2', 'topic_4']",False
3506,32591,"['topic_9', 'topic_4', 'topic_1', 'topic_10_20']",False
3507,32599,"['topic_1_2', 'topic_2_8', 'topic_0_4_7_10']",False
3508,32601,"['topic_17_21', 'topic_7_9_17_21', 'topic_7_9_17_21']",False
3509,32606,"['topic_8', 'topic_4', 'topic_3_10', 'topic_12', 'topic_2']",False
3510,32609,"['topic_7_9', 'topic_4_6_9_10', 'topic_4', 'topic_4_11', 'topic_1_11', 'topic_21', 'topic_18_21', 'topic_21', 'topic_7', 'topic_9', 'topic_6_7_21', 'topic_0_10_15', 'topic_21', 'topic_15_18_21', 'topic_18', 'topic_11', 'topic_0_11_18', 'topic_0_18', 'topic_0_18', 'topic_6_11', 'topic_16', 'topic_11', 'topic_18', 'topic_21', 'topic_2_11']",False
3511,3261,"['topic_4', 'topic_3', 'topic_1', 'topic_6', 'topic_11', 'topic_1', 'topic_13', 'topic_2_8']",False
3512,3262,"['topic_10', 'topic_4', 'topic_1', 'topic_2']",False
3513,3264,"['topic_4', 'topic_18', 'topic_12', 'topic_8']",False
3514,32644,"['topic_4_9', 'topic_17_21', 'topic_10', 'topic_9_10', 'topic_4', 'topic_1', 'topic_0_1', 'topic_11', 'topic_4', 'topic_21', 'topic_3', 'topic_1', 'topic_10', 'topic_2']",False
3515,32650,"['topic_10_17_21', 'topic_4', 'topic_0_6', 'topic_10', 'topic_6', 'topic_2_7']",False
3516,32651,"['topic_10', 'topic_2', 'topic_12', 'topic_2', 'topic_13', 'topic_10', 'topic_4', 'topic_1', 'topic_18', 'topic_11', 'topic_1', 'topic_21', 'topic_9_18']",False
3517,32659,"['topic_10', 'topic_9', 'topic_5_7_21', 'topic_4', 'topic_4_21', 'topic_11', 'topic_3', 'topic_1', 'topic_6', 'topic_12', 'topic_18', 'topic_6_12', 'topic_6_7', 'topic_7', 'topic_12', 'topic_1_20', 'topic_12', 'topic_10', 'topic_7_21', 'topic_1', 'topic_6_21', 'topic_12_13', 'topic_13', 'topic_6_8']",False
3518,3266,"['topic_9', 'topic_9', 'topic_4_6', 'topic_1', 'topic_12', 'topic_9', 'topic_1', 'topic_3', 'topic_12', 'topic_18', 'topic_14', 'topic_1', 'topic_10', 'topic_2_9', 'topic_9', 'topic_2']",False
3519,32663,"['topic_6', 'topic_3', 'topic_10', 'topic_4']",False
3520,32674,"['topic_2_4_9_10', 'topic_1_10', 'topic_10', 'topic_8_18']",False
3521,32678,"['topic_10', 'topic_6', 'topic_4', 'topic_5_21', 'topic_10']",False
3522,3269,"['topic_9', 'topic_4', 'topic_3', 'topic_0', 'topic_10']",False
3523,3270,['topic_1'],False
3524,32709,"['topic_4', 'topic_1', 'topic_0', 'topic_12', 'topic_1', 'topic_2']",False
3525,32712,"['topic_4', 'topic_2']",False
3526,32713,"['topic_10', 'topic_3', 'topic_9', 'topic_7_21', 'topic_4', 'topic_5', 'topic_16', 'topic_9', 'topic_3', 'topic_18', 'topic_12', 'topic_12', 'topic_1', 'topic_10']",False
3527,32715,"['topic_4_10', 'topic_5', 'topic_12', 'topic_6_10', 'topic_0', 'topic_2', 'topic_7']",False
3528,32721,"['topic_9', 'topic_3_4', 'topic_9', 'topic_6', 'topic_2_7']",False
3529,32724,"['topic_9', 'topic_5', 'topic_4', 'topic_1', 'topic_1_21', 'topic_10']",False
3530,32726,"['topic_9_10', 'topic_4', 'topic_18', 'topic_21', 'topic_10_14', 'topic_18', 'topic_2']",False
3531,3273,"['topic_12', 'topic_10']",False
3532,32733,"['topic_1', 'topic_1', 'topic_6', 'topic_10', 'topic_5', 'topic_2']",False
3533,32763,['topic_9'],False
3534,32780,"['topic_2', 'topic_4', 'topic_9']",False
3535,32783,"['topic_7', 'topic_9_10', 'topic_4', 'topic_3_4', 'topic_10', 'topic_12', 'topic_18', 'topic_2']",False
3536,32785,"['topic_7', 'topic_9', 'topic_4', 'topic_1', 'topic_7_20', 'topic_7_15', 'topic_10', 'topic_9', 'topic_1', 'topic_7_17_21', 'topic_2', 'topic_2']",False
3537,32797,['topic_0_9'],False
3538,32798,"['topic_9', 'topic_10', 'topic_4', 'topic_5', 'topic_1', 'topic_18', 'topic_0_18_21', 'topic_8']",False
3539,3280,"['topic_9', 'topic_10']",False
3540,32813,"['topic_9', 'topic_4', 'topic_3', 'topic_5', 'topic_17_21', 'topic_1', 'topic_16', 'topic_11', 'topic_1', 'topic_10', 'topic_19_21', 'topic_9_15', 'topic_0', 'topic_10', 'topic_9_18', 'topic_9', 'topic_1']",False
3541,32814,"['topic_2_8_9', 'topic_5_9_10', 'topic_4_9', 'topic_4_9', 'topic_1_10', 'topic_5', 'topic_7_10', 'topic_2_7_10']",False
3542,32823,"['topic_4_10', 'topic_5', 'topic_10']",False
3543,32831,"['topic_4', 'topic_0_10', 'topic_5', 'topic_21', 'topic_5_20', 'topic_20', 'topic_0', 'topic_6', 'topic_0', 'topic_9', 'topic_9_10', 'topic_6']",False
3544,32835,"['topic_10', 'topic_4_7', 'topic_7', 'topic_2']",False
3545,32838,"['topic_9', 'topic_9', 'topic_4', 'topic_10', 'topic_5_9', 'topic_7_9_17_21']",False
3546,32846,"['topic_8', 'topic_5_9', 'topic_9', 'topic_6_10', 'topic_4', 'topic_18', 'topic_1', 'topic_1', 'topic_9', 'topic_0', 'topic_0_9', 'topic_6', 'topic_9_10', 'topic_10']",False
3547,32850,"['topic_2_8_13', 'topic_5']",False
3548,32851,"['topic_9', 'topic_2_8', 'topic_21', 'topic_6_10', 'topic_9', 'topic_1', 'topic_4', 'topic_11', 'topic_18', 'topic_5', 'topic_0_10', 'topic_6', 'topic_21', 'topic_12', 'topic_6', 'topic_10', 'topic_10', 'topic_0', 'topic_7_9_10', 'topic_19', 'topic_7_21', 'topic_0_18', 'topic_0_11', 'topic_15', 'topic_7', 'topic_21', 'topic_3', 'topic_3']",False
3549,32855,"['topic_9_21', 'topic_5', 'topic_4', 'topic_1', 'topic_5', 'topic_9_17_21', 'topic_6', 'topic_0', 'topic_7', 'topic_6', 'topic_5', 'topic_7_9_10']",False
3550,3288,"['topic_9', 'topic_4_9', 'topic_9', 'topic_9_10', 'topic_9']",False
3551,32893,"['topic_9_10', 'topic_3', 'topic_0_18', 'topic_0_6', 'topic_12', 'topic_2']",False
3552,32906,"['topic_4', 'topic_1', 'topic_0_3', 'topic_5', 'topic_10', 'topic_9', 'topic_6_7', 'topic_0', 'topic_6']",False
3553,32908,['topic_9_17_21'],False
3554,3291,"['topic_10', 'topic_4', 'topic_7', 'topic_12', 'topic_0_12', 'topic_12', 'topic_21', 'topic_6_7', 'topic_0', 'topic_10', 'topic_13', 'topic_6', 'topic_12', 'topic_0', 'topic_7_12', 'topic_5_10', 'topic_7', 'topic_2', 'topic_2']",False
3555,32922,['topic_4_9'],False
3556,32933,"['topic_2_8', 'topic_8', 'topic_9', 'topic_10', 'topic_9', 'topic_4', 'topic_10', 'topic_1', 'topic_10', 'topic_9']",False
3557,32934,"['topic_10', 'topic_3_4']",False
3558,32941,"['topic_8', 'topic_10', 'topic_9', 'topic_4', 'topic_18', 'topic_10']",False
3559,32956,"['topic_9', 'topic_10', 'topic_4', 'topic_21', 'topic_12', 'topic_1', 'topic_7', 'topic_15', 'topic_7', 'topic_10', 'topic_5', 'topic_7', 'topic_6', 'topic_2']",False
3560,32968,"['topic_9_10', 'topic_4', 'topic_3', 'topic_18']",False
3561,32972,"['topic_12', 'topic_1_11', 'topic_9_10', 'topic_2_8']",False
3562,32981,"['topic_18', 'topic_1', 'topic_17_21', 'topic_10', 'topic_10', 'topic_1', 'topic_8', 'topic_9_10', 'topic_4', 'topic_1']",False
3563,32985,"['topic_9_10', 'topic_7_21', 'topic_4', 'topic_18', 'topic_5_6', 'topic_1', 'topic_2_10', 'topic_9']",False
3564,32987,"['topic_9', 'topic_10', 'topic_4_21', 'topic_1', 'topic_18', 'topic_9', 'topic_8', 'topic_6', 'topic_4', 'topic_7']",False
3565,32991,"['topic_6', 'topic_2_9_10', 'topic_4_9_10', 'topic_1_8_19', 'topic_2_8']",False
3566,33,"['topic_8_9', 'topic_10', 'topic_10', 'topic_9', 'topic_4', 'topic_1', 'topic_5', 'topic_18', 'topic_10', 'topic_21', 'topic_10', 'topic_17_21', 'topic_15', 'topic_12', 'topic_15', 'topic_0', 'topic_7', 'topic_10_12', 'topic_0_7', 'topic_10', 'topic_10', 'topic_0']",True
3567,33002,"['topic_10', 'topic_4', 'topic_1', 'topic_5', 'topic_0', 'topic_3']",False
3568,33003,"['topic_4', 'topic_0', 'topic_4', 'topic_15', 'topic_3', 'topic_5', 'topic_12', 'topic_6', 'topic_10', 'topic_2_8']",False
3569,33004,"['topic_4', 'topic_3', 'topic_1', 'topic_12', 'topic_2_8']",False
3570,33017,"['topic_10', 'topic_10', 'topic_2', 'topic_6', 'topic_10', 'topic_4', 'topic_4', 'topic_3', 'topic_12', 'topic_10', 'topic_0', 'topic_10_14']",False
3571,33018,"['topic_2_10', 'topic_7_21', 'topic_10', 'topic_4', 'topic_1', 'topic_21', 'topic_0_20']",False
3572,33024,"['topic_4_6_10', 'topic_0_1', 'topic_6', 'topic_1_2_4_18', 'topic_3_10', 'topic_10_15_21', 'topic_7_10_14', 'topic_10_14', 'topic_10_18', 'topic_10_14', 'topic_5_10_14_15', 'topic_7_10_14_15', 'topic_6', 'topic_10_13_14', 'topic_2_13', 'topic_13', 'topic_9', 'topic_7', 'topic_6']",False
3573,3304,"['topic_9_10', 'topic_4', 'topic_1', 'topic_9', 'topic_10']",False
3574,33050,"['topic_11', 'topic_4_21', 'topic_12', 'topic_12', 'topic_1_10']",False
3575,33061,"['topic_4', 'topic_9_10', 'topic_4', 'topic_6_10', 'topic_18', 'topic_10', 'topic_21', 'topic_7', 'topic_10', 'topic_6', 'topic_21', 'topic_21', 'topic_10', 'topic_7', 'topic_14', 'topic_10_14_21', 'topic_6_21', 'topic_6_21', 'topic_6_21', 'topic_14_21', 'topic_14']",False
3576,33068,"['topic_7', 'topic_9_10', 'topic_4_20', 'topic_1', 'topic_5', 'topic_9', 'topic_5_14_19', 'topic_11_20', 'topic_2', 'topic_21']",False
3577,33076,"['topic_9_10', 'topic_4', 'topic_1', 'topic_12', 'topic_10', 'topic_7']",False
3578,3308,"['topic_0', 'topic_7', 'topic_10', 'topic_2', 'topic_8_9', 'topic_4', 'topic_1']",False
3579,3309,"['topic_9', 'topic_3', 'topic_4', 'topic_12', 'topic_10', 'topic_1', 'topic_7', 'topic_12', 'topic_6', 'topic_19', 'topic_2']",False
3580,33098,"['topic_9', 'topic_9', 'topic_4_6_10', 'topic_10', 'topic_18', 'topic_5', 'topic_2_10']",False
3581,33104,"['topic_9', 'topic_4', 'topic_3_4', 'topic_1', 'topic_0_7', 'topic_18', 'topic_5', 'topic_9', 'topic_13', 'topic_13']",False
3582,33106,"['topic_6', 'topic_10', 'topic_9', 'topic_0_6_21', 'topic_9', 'topic_4', 'topic_3', 'topic_9', 'topic_19']",False
3583,3311,"['topic_4_9', 'topic_5']",False
3584,33120,"['topic_4', 'topic_7_10', 'topic_2', 'topic_2']",False
3585,33134,"['topic_10', 'topic_4', 'topic_9', 'topic_8']",False
3586,3314,"['topic_8', 'topic_9_10', 'topic_4', 'topic_1', 'topic_18', 'topic_10', 'topic_2']",False
3587,33143,"['topic_0_18', 'topic_7', 'topic_13', 'topic_9_10', 'topic_9', 'topic_9', 'topic_4', 'topic_4', 'topic_5', 'topic_6_11', 'topic_3', 'topic_1', 'topic_1', 'topic_12', 'topic_5', 'topic_6', 'topic_19', 'topic_15', 'topic_10', 'topic_0', 'topic_21', 'topic_15']",False
3588,3315,"['topic_7', 'topic_12', 'topic_0_18', 'topic_9', 'topic_8', 'topic_7', 'topic_9', 'topic_9', 'topic_6_10', 'topic_4', 'topic_3', 'topic_3', 'topic_4', 'topic_11', 'topic_11', 'topic_1', 'topic_5', 'topic_18', 'topic_12', 'topic_18', 'topic_18', 'topic_0', 'topic_0', 'topic_20', 'topic_0_19_20', 'topic_0_11', 'topic_17_21', 'topic_6_21', 'topic_0_10', 'topic_6', 'topic_1', 'topic_7_16']",False
3589,3316,"['topic_8', 'topic_4', 'topic_9', 'topic_10', 'topic_21']",False
3590,3318,"['topic_10', 'topic_9', 'topic_4', 'topic_1', 'topic_9', 'topic_0', 'topic_15', 'topic_21', 'topic_5']",False
3591,33196,"['topic_8_9_10', 'topic_1_5', 'topic_3_4_11', 'topic_5_6_12', 'topic_10', 'topic_5', 'topic_9_12', 'topic_5_8', 'topic_18', 'topic_2_8_9']",False
3592,33199,"['topic_4_9', 'topic_1_5_9_18', 'topic_10_18', 'topic_6_10', 'topic_2_13_21', 'topic_5_6_9']",False
3593,3320,"['topic_9_10', 'topic_4', 'topic_6', 'topic_18_20']",False
3594,33202,"['topic_9_10', 'topic_9_12', 'topic_5_6', 'topic_1_12', 'topic_0_1', 'topic_1_6']",False
3595,33207,"['topic_4', 'topic_1_3_18', 'topic_18', 'topic_16', 'topic_4', 'topic_1', 'topic_6', 'topic_12', 'topic_18_21', 'topic_7_15', 'topic_15']",False
3596,33209,"['topic_4_21', 'topic_10', 'topic_14_21', 'topic_2', 'topic_7']",False
3597,33221,"['topic_9', 'topic_7_10_21', 'topic_9', 'topic_9', 'topic_5', 'topic_18', 'topic_15', 'topic_7_18', 'topic_21', 'topic_9', 'topic_15', 'topic_7', 'topic_9_10']",False
3598,3323,"['topic_4', 'topic_1', 'topic_5', 'topic_17_21', 'topic_1']",False
3599,33231,"['topic_2', 'topic_9', 'topic_4', 'topic_12', 'topic_5', 'topic_10', 'topic_12', 'topic_9', 'topic_12', 'topic_2']",False
3600,3325,"['topic_4', 'topic_6_10', 'topic_3_4', 'topic_4', 'topic_12', 'topic_1', 'topic_0_21', 'topic_6_21', 'topic_0_10', 'topic_7_12', 'topic_1', 'topic_5', 'topic_0', 'topic_10', 'topic_12', 'topic_12', 'topic_7', 'topic_10', 'topic_13', 'topic_0_11', 'topic_2', 'topic_2']",False
